,Datetime,Text,User_id,Username,clean_text,label
1448,2022-09-09 09:07:38+00:00,"dok ciri ciri cacar monyet tuh gimana sih? Terus dia gatel atau gk? Klo terjangkit, pengobatan apa yg disarankan? Dan gimana cara pencegahannya? Terima kasih",1568164214707191808,BaseAnakFK,dok ciri ciri cacar monyet tuh gimana sih Terus dia gatel atau Klo terjangkit pengobatan apa disarankan Dan gimana cara pencegahannya Terima kasih,neutral
1449,2022-09-09 09:00:13+00:00,"@FerdinandHutah4 @Tan_Mar3M @aniesbaswedan @KPK_RI Lae... Yg banyak bacot tuh elu... 
Cacar Monyet lu udah sembuh belum.??",1568162348866879488,bachtiarjay01,Mar3M Lae banyak bacot tuh elu Cacar Monyet udah sembuh belum,neutral
1451,2022-09-09 08:38:33+00:00,@balmon89 Gak takut cacar monyet bang?,1568156893524430849,DhianikaP,Gak takut cacar monyet bang,neutral
1454,2022-09-09 07:20:25+00:00,"️️
️️
️️
ㅤ
️️Vaksin cacar monyet sampe mana progressnya, Ko?
️️
️️
ㅤ
️️",1568137232120414208,MuramaDuraja,Vaksin cacar monyet sampe mana progressnya,neutral
1457,2022-09-09 04:32:35+00:00,"Perlu diketahui bkn Cacar Monyet yg akn mnjdi pandemi berikutnya. Melaikan HIV yg sdh tertanm dlm vak.
Agenda berikutnya:
- Tiap org wajib tes HIV
- Isolasi HIV
-Blow Up Data AIDS
- Lomba Riset Vak yg melibatkan dana APBD, APBN
-Korupsi merajalela
Pray God alwys take control🙏",1568094996137639937,chia17maryam,Perlu diketahui bkn Cacar Monyet akn mnjdi pandemi berikutnya Melaikan HIV sdh tertanm dlm vak Agenda berikutnya Tiap org wajib tes HIV Isolasi HIV Blow Data AIDS Lomba Riset Vak melibatkan dana APBD APBN Korupsi merajalela Pray God alwys take control,neutral
1459,2022-09-09 03:24:56+00:00,@stationsj070 @mynewshub Guna cacar monyet pulak puak puak nia,1568077970816012289,m_rayzal,Guna cacar monyet pulak puak puak nia,neutral
1461,2022-09-09 02:24:29+00:00,"Dis 2021 - Lekukan Tropika yg menyebabkan banjir teruk di beberapa negeri di Malaysia, berpunca dari Taufan Rai.

Jan 2022 - Protes di Kazakhstan.

Feb 2022 - Russia menyerang Ukraine.

April 2022 - Kes Covid disahkan cecah 500 juta.

Mei 2022 - Virus cacar monyet dikesan.",1568062758876487681,azdn_twider,Dis 2021 Lekukan Tropika menyebabkan banjir teruk beberapa negeri Malaysia berpunca dari Taufan Rai Jan 2022 Protes Kazakhstan Feb 2022 Russia menyerang Ukraine April 2022 Kes Covid disahkan cecah 500 juta Mei 2022 Virus cacar monyet dikesan,neutral
1462,2022-09-09 02:00:29+00:00,Buat yg heran kenapa abis covid segala ada cacar monyet. Ya begindang..,1568056719946940416,52HertzDugong,Buat heran kenapa abis covid segala ada cacar monyet begindang,neutral
1463,2022-09-09 00:13:34+00:00,anjing kynya dekel di sekolah gue ada yg kena cacar monyet deh,1568029812975075328,ssyaland,anjing kynya dekel sekolah gue ada kena cacar monyet deh,neutral
1468,2022-09-08 15:32:37+00:00,Yang bisa bikinin essay monkeypox/cacar monyet min. 1 lembar buku b5 yang bisa kerjain sekarang #xonauang #jokitugas,1567898709702356992,jyxxdict,Yang bisa bikinin essay monkeypox cacar monyet min lembar buku yang bisa kerjain sekarang xonauang jokitugas,neutral
1471,2022-09-08 14:35:56+00:00,Jadi lebih sering baca baca tentang cacar monyet..,1567884447986651137,tiankyutipie,Jadi lebih sering baca baca tentang cacar monyet,neutral
1473,2022-09-08 13:35:16+00:00,"Maguire mending lu kena cacar monyet, gausa main",1567869177649840129,199VX,Maguire mending kena cacar monyet gausa main,positive
1474,2022-09-08 13:23:12+00:00,"Gausah handshake, nanti cacar monyet",1567866140860518404,Exaeffect,Gausah handshake nanti cacar monyet,neutral
1479,2022-09-08 11:28:24+00:00,@YuskyAli @RizkaSoeryani Saiki sing dibutuhno vaksin cacar monyet mas,1567837251140485126,kaniaimy,Saiki sing dibutuhno vaksin cacar monyet mas,neutral
1480,2022-09-08 11:06:06+00:00,@raamaora Cacar monyet,1567831641552482305,agatharendrian,Cacar monyet,neutral
1482,2022-09-08 10:47:29+00:00,kalo ada temen sekelas saya yang kena cacar monyet satu kelas di isolasi ga pak? @KemenkesRI,1567826953234952192,simp4jihoonie,kalo ada temen sekelas saya yang kena cacar monyet satu kelas isolasi pak,neutral
1488,2022-09-08 09:51:45+00:00,@schfess Cacar monyet tu menularnya lewat apa? Terus bekas cacarnya bisa hilang ngga? Terus itu juga harus isolasi diri ya?,1567812928090570752,Julisurey,Cacar monyet menularnya lewat apa Terus bekas cacarnya bisa hilang ngga Terus itu juga harus isolasi diri,neutral
1489,2022-09-08 09:47:58+00:00,"@schfess apasih yang ngebedain cacar monyet sama cacar chicken pox? terus, kalo seseorang udah pernah kena cacar monyet apakah bisa terkena lagi? soalnya kalo cacar chicken pox kan cuma sekali seumur hidup",1567811978252664839,iIikitik,apasih yang ngebedain cacar monyet sama cacar chicken pox terus kalo seseorang udah pernah kena cacar monyet apakah bisa terkena lagi soalnya kalo cacar chicken pox kan cuma sekali seumur hidup,negative
1490,2022-09-08 09:47:24+00:00,@schfess cacar monyet itu isinya kayak nanah gitu apa gimanaa? dan bekasnya nanti kayak cacar biasa atau gimana?,1567811834547412992,kukisnmilk,cacar monyet itu isinya kayak nanah gitu apa gimanaa dan bekasnya nanti kayak cacar biasa atau gimana,neutral
1491,2022-09-08 09:45:59+00:00,"@schfess pernah liat cacar monyet itu nanti bekas bentolnya bisa ilang gasiee, keliatan gede bgt apa nanti jd bolong?😰",1567811476026699776,pcrnypcrhin,pernah liat cacar monyet itu nanti bekas bentolnya bisa ilang gasiee keliatan gede bgt apa nanti bolong,neutral
1508,2022-09-08 04:25:30+00:00,"Hindari cacar monyet dg selalu disiplin prokes 6M

 #ProkesPutusRantaiCovid
iPhone 14",1567730824669458433,AlshaibaShihab,Hindari cacar monyet selalu disiplin prokes ProkesPutusRantaiCovid iPhone,neutral
1509,2022-09-08 04:18:16+00:00,"@alfin_pasha17 @minamin2403 @Askrlfess Ya soalnya mereka berpotensi membawa penyakit, bahkan ke orang yg tidak bersalah kek istrinya atau bahkan ke bayinya

Kadang🌈gatau diri, tetep nikah sama lawan jenis, dan timbul lah cacar monyet, hiv aids, dll

Klo soal agama itu urusan dia sama Tuhan emang, sampe sini ngerti?",1567729006648377351,notyourimagine,pasha17 soalnya mereka berpotensi membawa penyakit bahkan orang tidak bersalah kek istrinya atau bahkan bayinya Kadang gatau diri tetep nikah sama lawan jenis dan timbul lah cacar monyet hiv aids dll Klo soal agama itu urusan dia sama Tuhan emang sampe sini ngerti,neutral
1512,2022-09-08 03:51:15+00:00,"""cacar monyet, monyet doang?"" - Tasia

""kita juga bgsat"" 

""Kita monyet?""
- Tasia. Kamis, 8 September 2022.",1567722206482042881,stay7teen,cacar monyet monyet doang Tasia kita juga bgsat Kita monyet Tasia Kamis September 2022,neutral
1513,2022-09-08 03:44:43+00:00,@Askrlfess Cacar monyet,1567720561434054657,sakmodhare,Cacar monyet,neutral
1517,2022-09-08 03:28:06+00:00,@RottingOldWreck Klu kena cacar monyet,1567716378886684672,chronikaruth,Klu kena cacar monyet,neutral
1525,2022-09-08 00:33:53+00:00,@simplynaa2 kasian duitnya abis ini kena cacar monyet,1567672536879755264,fallacyword,kasian duitnya abis ini kena cacar monyet,neutral
1526,2022-09-07 22:33:10+00:00,"@CNNIndonesia Semoga tidak menyusul naiknya penderita ""cacar monyet"" kelak",1567642156902514688,BagongPAW,Semoga tidak menyusul naiknya penderita cacar monyet kelak,neutral
1528,2022-09-07 16:27:34+00:00,"@__nisrinafsh @nov_sunshine Yg dosa tu elu, sok2an open maindid jadi bani pelangi. Pas bener kena azab cacar monyet.",1567550153128820737,ABisaapa,nisrinafsh sunshine dosa elu sok2an open maindid jadi bani pelangi Pas bener kena azab cacar monyet,neutral
1529,2022-09-07 16:26:24+00:00,@__nisrinafsh @nov_sunshine Kerak neraka. Pasien cacar monyet. Sampah masyarakat. Anjing kumpeni.,1567549858265067522,ABisaapa,nisrinafsh sunshine Kerak neraka Pasien cacar monyet Sampah masyarakat Anjing kumpeni,neutral
1530,2022-09-07 16:07:29+00:00,@NoOneKnowZeeke Wah kirain cacar monyet bg,1567545099273523200,Rizkiant23,Wah kirain cacar monyet,neutral
1533,2022-09-07 15:32:36+00:00,"udah covid, dateng cacar monyet, dan HIV lagi naik juga. paling bener tidur aja udah gausah aneh aneh.",1567536318930100224,chaoticpers0n,udah covid dateng cacar monyet dan HIV lagi naik juga paling bener tidur aja udah gausah aneh aneh,neutral
1534,2022-09-07 15:19:27+00:00,AS Rekod 20k Cacar Monyet Tertinggi Di Dunia,1567533011486539778,ZahariMarwan,Rekod 20k Cacar Monyet Tertinggi Dunia,neutral
1535,2022-09-07 14:46:19+00:00,"@sumurpantau @WatchmenID @hasalikanj Hiih dah. Apalagi pas dialog “Penyakit cacar monyet udah sampe di negeri seberang”. Komedi ger ger ger, kada tahan handak tetawa 🫠",1567524672237105152,agengsprabowo,Hiih dah Apalagi pas dialog Penyakit cacar monyet udah sampe negeri seberang Komedi ger ger ger kada tahan handak tetawa,neutral
1538,2022-09-07 13:21:34+00:00,temen aing tiba tiba banget siah bilang takut cacar monyet,1567503344637456384,AB1N4KIWIBIW,temen aing tiba tiba banget siah bilang takut cacar monyet,neutral
1539,2022-09-07 11:54:19+00:00,@andinipratiwi0 GK takut lu kena cacar monyet,1567481384733913089,RidwanDalimunt7,takut kena cacar monyet,neutral
1540,2022-09-07 11:39:55+00:00,"Coba kalo udah nikah, 24/7 bareng ngga 24 juga tapi setiap hari ketemu dan mau ngomongin hal berat kayak kenapa bbm naik dan perkembangan cacar monyet, yang ada setelah pulang kerja bukannya istirahat tapi tetep nggiling terus otaknya. Wkwkw",1567477762868527105,eka_Priha,Coba kalo udah nikah bareng ngga juga tapi setiap hari ketemu dan mau ngomongin hal berat kayak kenapa bbm naik dan perkembangan cacar monyet yang ada setelah pulang kerja bukannya istirahat tapi tetep nggiling terus otaknya Wkwkw,neutral
1541,2022-09-07 10:40:48+00:00,"@convomfs cacar monyet, covid masih ada btw, rusia ukraina, banyak sebetulnya",1567462883604447233,eaJSoulmate,cacar monyet covid masih ada btw rusia ukraina banyak sebetulnya,neutral
1544,2022-09-07 09:58:21+00:00,@Saturnmoonsw Jauh jaun lah cacar monyet kan?,1567452201269985281,PickmeJi,Jauh jaun lah cacar monyet kan,neutral
1552,2022-09-07 07:39:15+00:00,Waktu ngomong cacar monyet knp gw ngakak anj🤣,1567417197714358272,manusiyadaring,Waktu ngomong cacar monyet knp ngakak anj,neutral
1555,2022-09-07 07:14:47+00:00,"@arkreedjal @f1_tawan @ademaupsilon @24434accepted_ @sosmedkeras Serem emang hiv sama cacar monyet normal buat mereka, ihhhh takut.",1567411038563483648,Picoropiko,tawan Serem emang hiv sama cacar monyet normal buat mereka ihhhh takut,positive
1556,2022-09-07 07:04:26+00:00,@VIVAcoid Bentar lg cacar monyet mewabah,1567408432558538757,enddrue,Bentar cacar monyet mewabah,neutral
1564,2022-09-07 05:00:52+00:00,@mutiarapg Cacar monyet?,1567377336621998080,hendurarara,Cacar monyet,neutral
1567,2022-09-07 04:27:54+00:00,Mienya kena cacar monyet,1567369042717192194,kucingpersegi,Mienya kena cacar monyet,neutral
1568,2022-09-07 04:23:51+00:00,"Wong cilik menjerit...
Pada joget sikok bagi 2
Pada nyanyi selamat ulang taon
Semoga yg nyanyi n joget pada kena cacar MONYET!!!",1567368021022474240,wlaha_sarimbit,Wong cilik menjerit Pada joget sikok bagi Pada nyanyi selamat ulang taon Semoga nyanyi joget pada kena cacar MONYET,neutral
1574,2022-09-07 02:59:23+00:00,@WatchmenID cacar monyet dong gesss,1567346764755406849,YayiAbdulMuhyi,cacar monyet dong gesss,neutral
1578,2022-09-07 02:38:14+00:00,Lahh kirain ini sinetron zaman dulu wkwkk baru ngeuh pas s enzy bilang cacar monyet kan itu issue saat ini tapi pas liat nuansa sama akting rachel amandanya kek sinetron bgtt,1567341443597103107,bckyrdgnsmember,Lahh kirain ini sinetron zaman dulu wkwkk baru ngeuh pas enzy bilang cacar monyet kan itu issue saat ini tapi pas liat nuansa sama akting rachel amandanya kek sinetron bgtt,neutral
1584,2022-09-07 01:27:10+00:00,"sumpah gw biasa aja pas awal2, pas enjet bilang cacar monyet gw ketawa smp pusing😭😭😭 AHAHAHAAH WOI.",1567323559932084225,Tewkesburyfella,sumpah biasa aja pas awal2 pas enjet bilang cacar monyet ketawa smp pusing AHAHAHAAH WOI,neutral
1594,2022-09-06 16:28:26+00:00,"@EvoZihad_64 Awas, jangan keluar rumah dulu. Udah mulai ngerasain gejala cacar monyet kan?",1567187981597036544,ev3ryonee,Awas jangan keluar rumah dulu Udah mulai ngerasain gejala cacar monyet kan,neutral
1595,2022-09-06 16:07:14+00:00,"👱‍♂️""dok, tolong jangan kasih tau cewe saya klo saya cacar monyet, malu saya dok""

👨‍⚕️""kenapa malu? inikan penyak- ohh saya ngerti. tenang nanti saya bantu""

(5 menit)

👱‍♀️""dok! gimana kondisi pacar saya?""

👨‍⚕️""maaf mba, tpi pacar mba dinyatakan positif.. cacar harimau""

👱‍♀️...

👱‍♂️...",1567182646215864321,M____Yahya,dok tolong jangan kasih tau cewe saya klo saya cacar monyet malu saya dok kenapa malu inikan penyak ohh saya ngerti tenang nanti saya bantu menit dok gimana kondisi pacar saya maaf mba tpi pacar mba dinyatakan positif cacar harimau,neutral
1596,2022-09-06 16:05:08+00:00,"Disaat dunia sudah mulai dengan isu baru seperti datang wabah cacar monyet, harga minyak dunia melambung tinggi akibat rusia-ukraina, suku bunga acuan bank di dunia yang terus naik, bahkan momogi pun sudah menjadi sangat kecil seperti tingkat harapan hidup Jakarta karena polusi.",1567182118043910145,Yahscool,Disaat dunia sudah mulai dengan isu baru seperti datang wabah cacar monyet harga minyak dunia melambung tinggi akibat rusia ukraina suku bunga acuan bank dunia yang terus naik bahkan momogi pun sudah menjadi sangat kecil seperti tingkat harapan hidup Jakarta karena polusi,neutral
1599,2022-09-06 15:03:00+00:00,@jarangcucimuka @siHitam1303 itu cacar monyet tapi kebetulan bentuk love aja,1567166481531809792,Lian0Lian,itu cacar monyet tapi kebetulan bentuk love aja,positive
1602,2022-09-06 13:57:42+00:00,@Jafnya_ Timbul katanya darurat wabah cacar monyet?,1567150049553182722,budin92el,Timbul katanya darurat wabah cacar monyet,neutral
1603,2022-09-06 13:09:03+00:00,@aecstativc lah cacar monyet kan disebabkan oleh liur dkk,1567137804597215234,sexcsanzu,lah cacar monyet kan disebabkan oleh liur dkk,neutral
1604,2022-09-06 13:06:17+00:00,"Jangan panik, tetap terapkan perilaku hidup bersih dan sehat, serta mengikuti arahan dan informasi dari pemerintah atau media yang dapat dipertanggung jawabkan terkait perkembangan cacar monyet.",1567137111241019397,bemfebunsoed,Jangan panik tetap terapkan perilaku hidup bersih dan sehat serta mengikuti arahan dan informasi dari pemerintah atau media yang dapat dipertanggung jawabkan terkait perkembangan cacar monyet,neutral
1605,2022-09-06 13:06:10+00:00,Setelah Covid-19 yang bikin heboh di awal tahun 2020 sekarang ada cacar monyet yang ramai diperbincangkan karena sudah masuk ke Indonesia.,1567137078638682112,bemfebunsoed,Setelah Covid yang bikin heboh awal tahun 2020 sekarang ada cacar monyet yang ramai diperbincangkan karena sudah masuk Indonesia,neutral
1609,2022-09-06 12:58:40+00:00,"@jaemluvj YAKAN, abisnya namanya cacar monyet 😭",1567135191793270788,appledunkin,YAKAN abisnya namanya cacar monyet,neutral
1610,2022-09-06 12:53:00+00:00,@aecstativc nnti kena cacar monyet,1567133766606548994,sexcsanzu,nnti kena cacar monyet,neutral
1611,2022-09-06 12:22:32+00:00,penyebaran covid dan cacar monyet 👍,1567126098508673026,goatbye,penyebaran covid dan cacar monyet,neutral
1612,2022-09-06 12:16:53+00:00,sumpah dulu pas masi kecil tuh aku mikirnya kalo kena cacar monyet itu kita jadi kayak monyet 😔,1567124677218402304,appledunkin,sumpah dulu pas masi kecil tuh aku mikirnya kalo kena cacar monyet itu kita jadi kayak monyet,neutral
1618,2022-09-06 10:28:53+00:00,"@detikcom pemerintahan dah pengecut bawa2 PPKM, padahal pandemi apaan coba? cacar monyet?",1567097499437137922,abugroza,pemerintahan dah pengecut bawa2 PPKM padahal pandemi apaan coba cacar monyet,neutral
1622,2022-09-06 08:09:28+00:00,@doniiferdian cacar monyet pasti,1567062413757009921,kunyukdarat,cacar monyet pasti,neutral
1628,2022-09-06 04:27:46+00:00,Cacar Monyet pada Hewan Peliharaan: Gejala hingga Cara Mencegah,1567006621477502984,AmaliaP026,Cacar Monyet pada Hewan Peliharaan Gejala hingga Cara Mencegah,neutral
1629,2022-09-06 04:15:09+00:00,@floskrrt km kena cacar monyet,1567003445370179585,KMINAHxBM,kena cacar monyet,neutral
1630,2022-09-06 04:14:51+00:00,@bukann_aniani @akutuhbebas @Askrlfess Musnahin aja biar kena cacar monyet,1567003371374260225,sopankahbegituw,aniani Musnahin aja biar kena cacar monyet,neutral
1631,2022-09-06 04:00:24+00:00,@fullmoonfolks Copit tiba-tiba naik nih kalo ga cacar monyet,1566999734329688065,ergiiiiiii,Copit tiba tiba naik nih kalo cacar monyet,neutral
1635,2022-09-06 03:16:57+00:00,"Selain pembiayaan dari pemerintah, juga bisa dimasukkan dalam daftar pengobatan yang ditanggung oleh Badan Penyelenggara Jaminan Sosial (BPJS).

Kalian di sini sudah terdaftar sebagai peserta BPJS Kesehatan kan?

Sumber @IndonesiaBaikId @KemenkesRI

#CacarMonyet #Monkeypox",1566988797480693762,KominfoBekasi,Selain pembiayaan dari pemerintah juga bisa dimasukkan dalam daftar pengobatan yang ditanggung oleh Badan Penyelenggara Jaminan Sosial BPJS Kalian sini sudah terdaftar sebagai peserta BPJS Kesehatan kan Sumber CacarMonyet Monkeypox,neutral
1642,2022-09-06 02:06:08+00:00,@fullmoonfolks Cacar monyet apa demo?,1566970975421607939,gemeterqn,Cacar monyet apa demo,neutral
1644,2022-09-06 00:35:27+00:00,"@mboyaaak @Paltiwest Ini dia efek cacar monyet, mau bicara tinggi tapi menjauh dari substansi",1566948154817122304,JLG_pung,Ini dia efek cacar monyet mau bicara tinggi tapi menjauh dari substansi,neutral
1647,2022-09-05 22:35:27+00:00,@bcdfghijk_97 @dbIackbird @senjatanuklir trus enaknya kamu bahas apa sma pasanganmu??? perkembangan kasus cacar monyet kh?,1566917956717580291,03___69,trus enaknya kamu bahas apa sma pasanganmu perkembangan kasus cacar monyet,neutral
1651,2022-09-05 15:33:27+00:00,Kmrn sempet nyeletuk mending kena covid drpd cacar monyet taunya skrg gw covid yaudah cacar monyet nya jgn sampe ya🥲🙏,1566811755107389441,kitxendank,Kmrn sempet nyeletuk mending kena covid drpd cacar monyet taunya skrg covid yaudah cacar monyet nya jgn sampe,neutral
1654,2022-09-05 14:25:08+00:00,"plsss aku ngeri kena cacar monyet/covid,,, temen2 pd megang sm deketin aku trus klo i tell them to stop dikatain alay 😔👎🏻",1566794566149505024,burobato,plsss aku ngeri kena cacar monyet covid temen2 megang deketin aku trus klo tell them stop dikatain alay,neutral
1656,2022-09-05 13:21:14+00:00,"@dodisob @ArsiPiksi Efek covid eta mah. Ngke nungguan efek cacar monyet, juve bangkrut.",1566778482772037632,garagarong,Efek covid eta mah Ngke nungguan efek cacar monyet juve bangkrut,neutral
1657,2022-09-05 12:25:39+00:00,@badmofoelsa kena monyet cacar kali lu ben,1566764496492072960,baythrz,kena monyet cacar kali ben,neutral
